feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target,category
0.32588289542237214,-1.3658385760684952,0.19152096386596482,-1.3773898134480222,1.5131251991899806,-1.1332515962871643,0.2876352983801169,0.5212952905957563,-2.095872279160357,0.24123813765534804,1,A
0.3930262484855056,-0.907735385846811,0.33872050286963534,0.6282305780174882,0.42814095489284354,0.11555636377922751,0.9608398171845556,1.4571957599562464,-0.11255041679920696,-1.6988491998036455,0,A
2.2683130786238603,-2.553470693239075,0.7080891218566765,-0.5299984881703164,-2.397959392879362,0.3714600510415196,0.7094949393049557,-1.6010192977017523,2.296058335903435,-0.8480986993392317,1,A
-0.10547972633373104,-1.2888147141066886,-0.840281430657129,-1.5057453501855127,1.4426065935344392,-1.6392657432805497,0.6220055003321381,-0.30383084798621596,-1.8294732691040456,-0.9228301897268331,0,B
3.463617846753043,-2.4963489486938752,0.6294135848867873,-0.4458806880905495,-2.543340512637822,1.259555433470311,-0.3268337216287227,0.0812768427670279,2.474588062781601,-0.9149590677826966,1,B
-0.03580136099892639,-1.2728807577948624,-0.8171854666089954,-1.776756492007583,1.9077121342905428,-2.5794223672530743,0.8260758883630877,0.5890569474058676,-1.3332155161513268,-2.094120627663777,0,A
3.1794861121227673,-3.322841310636286,0.29798223637745164,-3.1279828886080554,-0.3809666437809147,-2.546726634795034,0.16656648638574745,-0.1995286733294088,1.534684658930595,0.7609047431569078,1,B
0.31065081146996987,-1.3040123280594407,0.005810558542450015,-1.8994471371857609,0.11029846452552194,-1.8264666500776152,0.3963180495646359,-0.04502682282886676,-0.13948684665049715,0.26505604484031237,1,C
0.8411403050083076,-0.978183629275083,-1.5868117155950892,-0.21186904770325865,0.6727291319081825,-1.6640955060334117,1.0950987928622695,-0.15922387809671018,1.4251976050629849,-0.13426810335751052,0,C
0.9416895124637858,-1.0816581744526739,-0.41093115629918403,1.4158320802999336,-0.6798766126747056,1.699592118599531,0.7370856704421498,-0.7067567572181777,0.2732840348608151,-0.36722421595499294,1,C
-1.3059717424215762,2.1499779185113654,0.35920940045784094,0.16862781660211534,-0.8596746293110433,-0.6188705564384096,-0.5550699237927137,-0.21037015856104574,1.9442016762110081,0.5568208407749982,0,A
2.781877682778747,-3.1451329206529466,-0.7287316813744033,0.32115568773325087,-1.8491087088169174,1.1383691853986733,1.1462697714415386,0.9124352492591665,1.7040217941112275,-1.5342986263844587,1,C
0.38081928951357225,-1.0485818298743896,-1.07669016922513,0.8826924004542207,-0.18119352682477596,0.9398684469707967,0.904797059983763,0.26166297269647926,-0.328388104079527,-0.3496121867778039,0,B
3.8053987826452302,-2.8828044717850227,0.06395678691093298,-1.1351893748942241,-3.0163561475245775,0.7300075133112562,-0.3719135430689362,-0.9923132660360943,3.0748321168936155,-0.37171290329290085,1,B
-0.4311556074855809,-0.8921009557597898,0.5823959599840627,1.2381562917547932,-0.6882615010985242,1.4539788776783729,1.230386812146373,-0.8897461017865688,-0.6972730476036721,-1.070594338235602,1,B
-2.5185373239086117,-0.1049186339827595,-0.5024624869106166,-1.1191877986646064,0.45707062439833646,-1.404385830654231,1.1080414874571258,-0.9256208497743664,-2.1330389829787517,0.2811795622694529,0,A
-1.6986708470807081,-0.8105705567610096,1.8078761587991903,-1.3527969514156761,2.636146234245733,-1.5257099545396928,0.8876303707835429,-0.30366152387399603,-4.314837809199195,0.3507851757548093,1,C
0.3394297982348865,-0.24558028052821984,0.7251513993817416,-0.8243867061441532,1.485606809741531,-2.829538963854346,0.7773593047119989,0.5754686674944302,1.346057991294947,0.6799730755167559,0,B
1.0591677994960362,-5.042148444596972,-0.09116911955618714,-4.627295973690831,-0.11697907336908564,-4.256959560414242,2.3124153241897036,-0.49836239219244655,-0.8892278610871627,-2.240049898519503,1,A
1.092331834802223,0.20154272456993247,-1.9552764263101008,-1.1095285786958538,1.2307400750473183,-0.12468853836366606,-1.6973227166080298,1.3059699173271888,-1.301335058767615,-0.1653990181435119,1,A
-0.3142444215833897,0.571299093699159,-1.2824986211215224,1.4315746733515664,-0.4751411234741073,0.3207497094652301,0.7360129178057349,0.41719046438256424,1.636613079678682,-0.966517025934993,1,C
-1.0306583955253723,0.5433866344020213,-0.8024927332116473,0.7390934939340309,-0.7638754567999622,-0.7516593120947501,1.1810602067171199,-0.9809174429602977,1.9911685495984544,1.298811324847052,1,C
0.4012905136963363,-1.7951378888745912,-1.028674333129084,0.2138457564186993,-0.5142665853663964,-0.35641786055727914,1.7478106759261487,-1.6437407155880577,0.6626755918122522,-1.278022583436376,0,C
0.9918834966371773,-0.0006107998515605548,1.3684219544726752,-0.7864006873331991,1.5773814274966034,-0.08056672584129695,-1.286626256507784,0.5367436230124615,-1.6077316404184723,1.188145734706984,1,B
1.2023878855605732,-0.9112582464663243,1.0329639471528058,3.006519586844373,0.11663657639819702,2.407363097210056,1.271694826699025,-0.36883022959254036,0.4372634042486758,-0.1949452084289584,0,A
2.3951322946521447,-0.9923181853392282,-1.2145434897264067,-1.4442525273765825,-3.116586836653824,-1.0536704771827332,-0.49256746620455627,-1.4071440262149164,4.961432940984422,-0.5339091013167999,1,B
3.85996035729294,0.5934363049526891,-0.6472406379880465,0.28697269860798347,3.338575769742893,1.7308927189774468,-3.5346902893721603,-0.6284848638960469,-1.9738632593824117,-0.05888180990272468,1,A
4.627537065080678,-0.586487856316877,-1.1103995172960208,1.1177707966284482,1.7123743103786562,2.669212747264078,-2.5541674217490646,-1.3331573106536552,-0.4598495643793018,0.567055517388103,1,A
2.66363795881219,-2.57249645460205,-0.029890473902299677,1.1984217249280849,-1.0614139465913723,2.010823396266128,0.8471117056973794,-0.3915648063298045,0.7958000900525071,-0.17431370503474794,1,B
2.332447768401337,-4.209896866076041,-0.8281939812657637,-1.9964840504897543,-0.4129609068634248,-1.1628270275451509,1.4557607840204836,-0.7820176369076074,-0.28499769907191475,0.23947746170589657,0,C
1.8166629282547127,-2.331357211941492,-1.5184489439647402,-3.016122268068275,-0.21515847714191638,-2.3877513288626315,-0.02652562047770768,-0.10302320139721578,0.5794137601882576,1.2438529325863146,1,A
0.4509199344281568,1.0124259657341856,-1.0766605081776655,-0.8144455990475422,1.3347941667173278,-1.6216292787458366,-0.9814753330386403,-1.0895930982946527,0.7159137016405654,0.668407960942365,0,A
-0.46574371942642645,0.21794878731770667,0.22228271745828398,-1.6260144173719553,3.4453775338728514,-5.824457922391366,1.5622246704812168,-0.9372280488338227,1.7647790847256495,0.16047620699884568,0,B
1.907023853021888,-3.483854835254909,1.4351815491900517,-2.36520876239577,0.9761352154611934,-2.9354830938274032,1.5771448965120993,0.35555062967435275,0.10325929376088072,0.5644029878932662,0,B
3.1314281393629075,-2.0902829886821412,0.1523155135766242,-1.2978164986893213,1.146235050472747,-0.6373809955055678,-0.6192951320185078,1.8115048125935167,-0.15017543897859087,0.3794820571655074,1,B
1.0227784546700367,2.7320787149786954,0.07377010788688614,-0.02004890714320462,0.6822077935680703,1.147328902025706,-3.5204409404400754,0.057013136371051244,0.07978166635528972,1.3972264225587627,1,A
-0.3969578258934101,1.3657658805516222,0.20709386223295154,1.01995776249538,-0.5651138791217954,-0.468577279251294,0.2385179943406145,-1.1208223655203875,2.692934850399377,1.142326454538352,1,C
-0.04921965094351122,0.2408019445622584,-0.316650029261228,1.0851297309759937,-0.7156344197359452,-0.7602686899404406,1.2470870331457782,0.7621984007922114,3.018328917270552,0.878643509726043,1,B
-0.9950832266789088,-0.1085047705535104,0.9001769869124664,-2.6824773494543477,1.0076560358376074,-3.5586332770318325,0.24960600795663657,0.3547784821701996,-0.2147087842277665,0.7781091861260174,0,B
-1.6795010359815303,0.058623872317676635,0.48342548811460334,-2.596485845775064,-0.11321903048587001,-2.182668451305699,-0.12608489678879808,-0.5157170699330023,-1.1861808249996555,-0.5465073945087545,1,C
3.403790718418708,-5.6686667273793585,0.0886466973980125,0.7122265544291416,-1.4075610029551089,2.553758113468004,2.4014804198082356,-0.22898286149024658,-1.035508801580535,1.7221286056849698,1,C
-2.9249381419078158,1.755929213350542,-0.16456307100859416,-1.533760084954103,-0.8549513048526214,-1.9223243885183703,-0.11437550904831673,0.9130002202742996,0.22012019474595323,-1.3405531800038282,0,C
2.420538480493434,-3.1472036114783535,-0.6174466124590982,-2.243002848365017,0.697359604903941,-2.0761450989400427,0.7000280050107699,0.3968386658488053,0.054005260978658876,-1.9121031610848602,0,A
0.6330003027747079,-0.40173578251146924,0.596442339560671,-1.3682605212076466,1.3479194285934786,-0.5190796386964214,-0.9806601032891157,0.3041929195534216,-1.9169456236173419,0.2709745388461927,1,A
-1.7621252448437725,3.9011289977030326,0.9213496029864963,0.3375721755112634,-1.0709601982545063,-2.5146545766619006,-0.5431586604614347,1.2144791339073469,5.373376485123665,1.4105680050051588,1,B
0.8415290090300952,-4.678698557244533,1.0730873454103131,-1.31169601529109,-1.4796160936493172,-0.5826083715711664,2.933781521683425,0.5472159380570042,-0.7048267707942766,-0.16396087960192127,0,C
-0.9984347412297241,0.45244620204349356,-0.09437175003538116,-1.6151863692145598,0.7498416650340688,-2.8473079615146135,0.29362060902641485,0.8126894256439955,0.5558550599937104,-0.08589324971779164,0,B
0.9815181037168638,0.7019904281888639,1.289756528375374,0.6508532178456923,3.8136474161338487,-4.4327383248302725,1.502029218982778,0.12049995878930102,3.450944308445298,-0.26139992495512276,0,C
2.126941274964087,-1.6497340356360901,-0.5341483496880964,-1.8870635914569347,-0.6455687928560436,0.13531384751954528,-1.1918646633370984,0.5633454625050239,-0.42175516931266954,-1.6230458934657455,0,B
0.27552194826308063,-0.1424730612647242,-0.2526856880009639,-0.11409561001761237,1.2830146276334986,-2.244737020868716,1.0012061622324544,-0.18889668778447521,1.5484829416873032,0.3920845297008694,0,B
2.409271430375206,-4.052963712619401,-0.197535225696968,-2.5579026399517657,-0.9289285191456367,-0.6178858631888487,0.5842449745816396,0.033458770992302565,-0.8542065012579774,-0.7590404472086483,0,A
-1.0261180904586054,1.4039150951867994,0.10884563020912037,0.05479558222260139,-1.4903657800800094,-1.516224846820535,0.43329833605413903,-0.9941062330421927,3.5572411663032613,-1.1186314281988077,1,B
-4.983569660988433,2.00010809621555,0.49444341408361847,-3.2888458746245752,0.9679450529689524,-4.844563221055879,0.6427514164501676,2.3004100854469702,-1.5281493420055832,0.7236136191777794,0,A
1.3807138522708586,-1.8584578042505198,-0.5652847763990818,-0.7908873849886526,1.3044438828787126,-0.2130834341882914,0.17932215760353487,-0.6627137718629301,-1.781971967026493,-0.4107086591024168,1,A
3.3582031952355202,-3.233492863811396,-2.0296738677395822,-2.7029208818670414,-0.41847560224603986,-1.9525182833945298,0.023391256169383867,1.257059956689093,1.4491579590081756,0.7635911006198558,1,B
0.8899202267539097,-0.297165533871718,-0.7723040253264754,-0.2814818459182785,-1.2993705420881048,1.241892548262123,-0.9447824414634067,-1.913106425179025,0.16795463647206044,-1.4356188282134401,0,A
1.6443619251466441,-3.033272651070276,0.9629655291141299,-1.7184812899162178,-1.3543431419840952,0.3599127476207771,0.293734744202779,-0.4489208276097959,-0.9124803929894014,0.30762075545105183,0,A
-2.0065312754513616,1.5716530237058264,-1.9373623164764597,-1.2926831306086801,2.336033887520447,-3.472136399626048,0.25550755518551205,0.34864434433422065,-0.3641596910100524,-1.253348193121886,0,C
4.175214666457965,-3.131937890048505,-0.5729978049909459,0.41282584782519893,0.10484941958810956,1.0349342256123386,0.34265301470761433,-0.8357621350209089,0.9846831441117754,0.1811165102110608,0,A
-0.3188514976717358,1.3046076341691952,1.5834650253840938,1.1300489413473367,-0.7759780752136708,-0.22990006995453754,0.23482188660679937,1.3140094746438993,2.768637367935508,-0.3067803928713705,1,A
1.2863756747341433,-0.44771422338361017,-0.030938997155624107,1.0706346844267207,-0.7766240956176134,0.43954573595491386,0.4928076184584901,2.060558616616052,2.316191043447091,-1.960158008293832,1,B
-1.6989467574117212,1.558885228715491,-1.830768448394866,-0.011551044907051167,1.9964514865569318,0.1150983588957935,-0.8254161039745641,0.36257081502648514,-3.0760041966768865,0.20065180395568705,1,B
1.7846280896256468,-5.227333142486369,-0.8851634989998477,-2.247459433073784,-0.17585258720094687,-2.307337966593367,2.9769002293676197,-1.5527270678160376,-0.34484327068973375,1.552561815489642,0,B
-2.4829715658374876,3.0154992420939517,-0.5418349876686415,0.02023680829501351,0.8225893308832241,0.1247160686977226,-1.4830705602819902,-0.4495760382252811,-1.6534830059905297,0.6329617515098264,1,A
-0.3468268100725592,-1.84387212866633,0.7458012510604037,-0.3943305337542452,1.3663820140399383,-1.1826600435372283,1.8641775450714806,-0.8537365346849118,-1.6913173273542335,0.5934291731936091,0,B
-0.5201595354842405,-1.2424621783459402,0.827850095962418,-1.277274912616631,1.3011324022400084,-1.7221260503788385,1.0361221786888195,1.312408621742632,-1.6662743859999534,-0.007042798924735517,0,B
-0.012586580428257776,0.14084047891180393,-1.0978623583492235,1.5752838308008297,-1.476916944212868,1.6189072406839258,0.4615707952157825,-0.573437821542238,1.2482787343191095,0.39530946245848375,0,C
-0.3395379735178983,-0.44319217454461474,0.19757892205140784,0.8010159523411607,-1.0028055240875868,0.4920129217213173,1.0441166660024699,-0.3001402843924914,0.7801927467598987,2.4648776358576834,1,B
-0.3031697369275943,-0.39655011449899996,0.5530732764404793,0.4936464488797241,0.7147836018357099,-1.6243649731895755,1.711875191474494,-0.9503481831017349,1.3599145168564237,-0.03368652690871603,0,C
-1.2497990229979445,0.007148916435815856,-0.8136453560596746,-0.5385501475384613,1.3725286869374462,-1.593262991449158,0.8724573721678621,-0.14004285194223806,-1.1213263937570297,1.213731437725842,0,B
1.371434799014363,-0.7669136434308333,0.09004283765328626,-0.5985890614814635,-2.3880730119608833,-0.7287107840731529,0.2235037943905419,-0.4548203158884532,3.814883879628851,0.23696141571204274,1,A
0.20092111233200738,-3.2061675059886006,0.35348290594866677,-2.497081607347008,0.9204812047198453,-2.9150943958740374,2.0488490124934127,-0.9763752712833716,-1.363084427503805,0.12150501140171552,1,C
0.3640128924440764,1.0904270642616614,0.05914212227242244,1.009065927062565,-2.1889724813949627,3.2060826900988766,-1.7837771482242832,-0.4542442751532624,0.2192343136204633,1.1261170260153808,0,A
0.5457720134378978,0.8902192755491404,0.5054240932166992,-1.602851650535463,-0.874521026532123,-0.7933680908656005,-1.7518300518870227,-0.5681423298343345,1.3057095917122359,1.309472896350713,1,A
-0.6125769139841968,2.8615914775709577,0.6024772094394822,-0.8647809323879093,1.2757660076262178,-0.11532609241674995,-2.902069887603126,-0.510436052426967,-1.1965925947781235,-0.7090337116647051,1,A
0.5374442801826873,2.398611136222291,0.31747193473109014,-0.14041440716078057,0.8932822176151083,1.058365403058986,-3.0882061918123713,-0.06104342546999568,-0.7752639968027288,-0.031918494643361994,1,C
0.07438586547695636,-1.4838226211070513,0.302449714360124,0.9302457403814163,-0.984013525452183,-0.0852940993148838,2.144030107457171,0.015686713795602138,1.4603688728923163,-0.6279284867539493,1,B
1.929288945398739,-0.721618770273589,1.397414703060372,-1.2584057973535294,1.5798287721339914,-2.350814201424114,-0.2301973671219204,-0.5789632551941708,1.314759889356497,-0.07514416681001679,0,C
1.651655904133937,1.0492819794833352,0.7653902141704337,-0.6062983331138401,-0.10565275002358487,0.2606422308402078,-2.295075523114666,-1.2191146113192166,1.169687960871895,-0.1918214582066392,1,A
3.161511866302201,-2.697005848185344,0.28329941844015705,0.300825350591434,-1.6949273057502041,1.1436268599849397,0.5522149789688496,0.5401127116831267,2.0792883231361383,-0.7932818938336734,1,C
0.13537633232733293,-1.2210377098073202,1.6309291812629403,-0.4248733982227979,0.9195232774469682,-0.7953205374693376,0.9300652558606759,-0.6247895469340525,-0.9680251767666541,0.9564403483476219,0,A
1.516031978675043,-1.0234276553105666,-0.01993539524581029,0.6836038893730256,-0.5548180340374089,0.48132264054179125,0.4888645878642849,-1.5327958522623455,1.5035372657453285,-1.1567442250519486,0,C
-1.439910342307737,1.0890713559848644,-1.1930599549102363,1.9470363558110408,0.009029535896725838,0.4329935464132594,1.1398022325671562,1.1682177218168646,0.7638251315286945,-0.04008851265655339,1,C
0.9259872741240327,-0.5150408207066044,0.8029016181456861,-1.2228275975529832,1.6209369704908214,-2.9437308386133125,0.43957630856365304,1.8195730466986555,1.303182337469889,-0.5604481514895242,0,A
0.6776198737906445,-1.301526740863213,0.6071311007836184,0.25383857400908183,1.8853887494412924,-1.2114238532629726,1.4052627296664855,-1.2525890123654955,-0.3600712790275705,1.3111588863181052,0,B
3.043059743567566,1.1366774648281197,0.8338073391593647,0.8731724049112348,1.4927692099119532,2.038662291336139,-3.041110966253718,-0.2655468380184237,-0.12607728557741227,-0.427755687046752,1,A
0.9089758029090483,0.8947697794178766,2.222695629135075,-1.1652867112420546,3.7354840279100165,-5.090999669253723,0.2656719678966508,0.5243627472529105,2.541381456573964,-1.237820944087116,0,C
1.6019974700584902,-2.00793929404682,-0.13524289563203143,-1.7458090315543164,2.100697712991577,-1.8635539080395884,0.2455237142240344,-1.3654620221921803,-1.396068897981199,0.4800595800866833,0,A
-2.532434136282773,1.0058703228499604,-1.1213806380747848,-3.662146764464451,-0.5585137174430799,-3.7659353039908376,-0.4211531299587684,0.5242646776431689,0.023907370975019937,-0.4020667445166706,1,A
1.4692884079755941,0.9092424347559478,0.3724346469822128,-0.3732054380103327,1.398750812347227,0.4600188402950631,-2.214460039919808,1.1946741443280215,-0.7730677822998087,-0.7900663251352782,1,C
0.9812735889414226,-2.003037408570207,0.2779830647427085,-1.3494679089338897,1.3993679652805575,-1.6839396840716994,0.8560855707755282,-1.449856565480906,-0.9776413051838085,1.4548106449917426,0,B
0.7523838379507334,-1.1924783655036677,-0.7042877081911889,0.1406840703373189,-1.5548922829957113,-0.36991925889260424,1.1660174539849661,0.08718640420643022,2.4057909129696142,-0.23888074786659733,1,A
0.9722307799378151,-0.7444668450060262,1.631125852281872,-1.276096139658422,2.531469780077596,-4.4803463616093175,1.3186924995649512,0.29662831967617553,2.1561075420743467,-0.7716283224168784,0,C
2.076429082846462,-5.088282989853723,1.9465428375147655,-2.124106234785268,1.140888857594504,-3.867207503500868,3.537056045428138,1.7268338422187606,0.6821352612253105,-0.2604985619387227,0,B
0.4580688679720727,1.8726832614754552,0.09643371879348994,0.49188094544802985,-1.4244932179452199,0.5239968699340704,-1.477463268371451,-0.9906923886377031,2.835172197770504,-0.6808872820390818,1,B
-2.9671356408430687,-0.06207899382223165,-0.5947762545556623,-2.1837913757357725,1.3347393044088898,-3.522609626998587,1.500051680925143,-1.7377297550512922,-1.8316683800169167,-1.2812976734768549,0,B
0.5172773136841856,-1.1145359272719308,0.06749853587500881,-0.5852815627741466,1.2451355503804387,-2.6574376080573496,1.5453129054473949,0.4492284349197451,1.3331689967617961,0.19756599017238197,0,C
